goods_id_pure,index,filename,width,height,xmin,ymin,xmax,ymax,goods_id,mid_category,goods_image,sample_path_local,review_path_local,sample_path_drive,review_path_drive
890338,4489,890338_0_gallery_5f78397021872_jpg.rf.35afd8830f2e95ff80b0a750bc705020.jpg,210,314,0,0,210,314,890338,003002,https://image.msscdn.net/images/goods_img/20181025/890338/890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890338_890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890338_0_gallery_5f78397021872_jpg.rf.35afd8830f2e95ff80b0a750bc705020.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890338_890338_8_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890338_0_gallery_5f78397021872_jpg.rf.35afd8830f2e95ff80b0a750bc705020.jpg
890338,2876,890338_0_gallery_5e248af6d9d55_jpg.rf.6863bfa5eb92f4f67147b2e2c650d39a.jpg,299,658,0,0,299,658,890338,003002,https://image.msscdn.net/images/goods_img/20181025/890338/890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890338_890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890338_0_gallery_5e248af6d9d55_jpg.rf.6863bfa5eb92f4f67147b2e2c650d39a.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890338_890338_8_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890338_0_gallery_5e248af6d9d55_jpg.rf.6863bfa5eb92f4f67147b2e2c650d39a.jpg
890338,4851,890338_0_gallery_5db078c23436e_jpg.rf.47a6ddfed7acd54e5cd5f0368859914e.jpg,286,511,0,0,286,511,890338,003002,https://image.msscdn.net/images/goods_img/20181025/890338/890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890338_890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890338_0_gallery_5db078c23436e_jpg.rf.47a6ddfed7acd54e5cd5f0368859914e.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890338_890338_8_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890338_0_gallery_5db078c23436e_jpg.rf.47a6ddfed7acd54e5cd5f0368859914e.jpg
890338,5075,890338_0_gallery_5e232080103eb_jpg.rf.528ae7314644faa5748745fa8141fd3e.jpg,106,180,0,0,106,180,890338,003002,https://image.msscdn.net/images/goods_img/20181025/890338/890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890338_890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890338_0_gallery_5e232080103eb_jpg.rf.528ae7314644faa5748745fa8141fd3e.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890338_890338_8_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890338_0_gallery_5e232080103eb_jpg.rf.528ae7314644faa5748745fa8141fd3e.jpg
890338,837,890338_0_gallery_6055ba10dc0f9_jpg.rf.a76627f56be3af49a4e52f1f0db33e85.jpg,393,757,0,0,393,757,890338,003002,https://image.msscdn.net/images/goods_img/20181025/890338/890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890338_890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890338_0_gallery_6055ba10dc0f9_jpg.rf.a76627f56be3af49a4e52f1f0db33e85.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890338_890338_8_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890338_0_gallery_6055ba10dc0f9_jpg.rf.a76627f56be3af49a4e52f1f0db33e85.jpg
890338,2161,890338_0_gallery_5f783970ab0d2_jpg.rf.87441f822b2745e1ddca3d8b3543c576.jpg,84,120,0,0,84,120,890338,003002,https://image.msscdn.net/images/goods_img/20181025/890338/890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890338_890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890338_0_gallery_5f783970ab0d2_jpg.rf.87441f822b2745e1ddca3d8b3543c576.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890338_890338_8_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890338_0_gallery_5f783970ab0d2_jpg.rf.87441f822b2745e1ddca3d8b3543c576.jpg
890338,4019,890338_0_gallery_5db078c23436e_jpg.rf.de8e077272aa3a7b11776f6857adeb9b.jpg,272,443,0,0,272,443,890338,003002,https://image.msscdn.net/images/goods_img/20181025/890338/890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890338_890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890338_0_gallery_5db078c23436e_jpg.rf.de8e077272aa3a7b11776f6857adeb9b.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890338_890338_8_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890338_0_gallery_5db078c23436e_jpg.rf.de8e077272aa3a7b11776f6857adeb9b.jpg
890338,3748,890338_0_gallery_5decd5335c36f_jpg.rf.d14f16878b3d3a5ea3552d1d6efafcdf.jpg,94,210,0,0,94,210,890338,003002,https://image.msscdn.net/images/goods_img/20181025/890338/890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890338_890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890338_0_gallery_5decd5335c36f_jpg.rf.d14f16878b3d3a5ea3552d1d6efafcdf.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890338_890338_8_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890338_0_gallery_5decd5335c36f_jpg.rf.d14f16878b3d3a5ea3552d1d6efafcdf.jpg
890338,3683,890338_0_gallery_5f5c981e296c1_jpg.rf.ce82bc5f0a9e0e37a93f0f750bce74bd.jpg,149,379,0,0,149,379,890338,003002,https://image.msscdn.net/images/goods_img/20181025/890338/890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890338_890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890338_0_gallery_5f5c981e296c1_jpg.rf.ce82bc5f0a9e0e37a93f0f750bce74bd.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890338_890338_8_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890338_0_gallery_5f5c981e296c1_jpg.rf.ce82bc5f0a9e0e37a93f0f750bce74bd.jpg
890338,333,890338_0_gallery_5e33d4993900f_jpg.rf.0fb8267161c9ada844fa2f79bab98459.jpg,219,420,0,0,219,420,890338,003002,https://image.msscdn.net/images/goods_img/20181025/890338/890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890338_890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890338_0_gallery_5e33d4993900f_jpg.rf.0fb8267161c9ada844fa2f79bab98459.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890338_890338_8_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890338_0_gallery_5e33d4993900f_jpg.rf.0fb8267161c9ada844fa2f79bab98459.jpg
890338,2383,890338_0_gallery_5e33d4984f67c_jpg.rf.91f0a1d47cc2e4daf0c457c2d94379c7.jpg,228,455,0,0,228,455,890338,003002,https://image.msscdn.net/images/goods_img/20181025/890338/890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890338_890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890338_0_gallery_5e33d4984f67c_jpg.rf.91f0a1d47cc2e4daf0c457c2d94379c7.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890338_890338_8_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890338_0_gallery_5e33d4984f67c_jpg.rf.91f0a1d47cc2e4daf0c457c2d94379c7.jpg
890338,2352,890338_0_gallery_5e33d49a313d2_jpg.rf.90291ea0b3f6be1e3afa942dc8487225.jpg,468,503,0,0,468,503,890338,003002,https://image.msscdn.net/images/goods_img/20181025/890338/890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890338_890338_8_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890338_0_gallery_5e33d49a313d2_jpg.rf.90291ea0b3f6be1e3afa942dc8487225.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890338_890338_8_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890338_0_gallery_5e33d49a313d2_jpg.rf.90291ea0b3f6be1e3afa942dc8487225.jpg
890594,1027,890594_0_gallery_5dbd2c7d1e786_jpg.rf.b0bcee229fb59c07dcc238ad533c52e0.jpg,112,241,0,0,112,241,890594,003002,https://image.msscdn.net/images/goods_img/20181025/890594/890594_2_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181025_890594_890594_2_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\890594_0_gallery_5dbd2c7d1e786_jpg.rf.b0bcee229fb59c07dcc238ad533c52e0.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181025_890594_890594_2_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/890594_0_gallery_5dbd2c7d1e786_jpg.rf.b0bcee229fb59c07dcc238ad533c52e0.jpg
896947,751,896947_0_gallery_5e428fd1450d6_jpg.rf.a3eb304784f999a857a71d860af00ff7.jpg,156,304,0,0,156,304,896947,002007,https://image.msscdn.net/images/goods_img/20181102/896947/896947_3_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181102_896947_896947_3_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\896947_0_gallery_5e428fd1450d6_jpg.rf.a3eb304784f999a857a71d860af00ff7.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181102_896947_896947_3_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/896947_0_gallery_5e428fd1450d6_jpg.rf.a3eb304784f999a857a71d860af00ff7.jpg
896947,3426,896947_0_gallery_5c9a3a9e4833e_jpg.rf.c2f35cb74910a9592b2b60e3462d2ec5.jpg,148,235,0,0,148,235,896947,002007,https://image.msscdn.net/images/goods_img/20181102/896947/896947_3_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181102_896947_896947_3_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\896947_0_gallery_5c9a3a9e4833e_jpg.rf.c2f35cb74910a9592b2b60e3462d2ec5.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181102_896947_896947_3_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/896947_0_gallery_5c9a3a9e4833e_jpg.rf.c2f35cb74910a9592b2b60e3462d2ec5.jpg
896954,2860,896954_0_gallery_61b4b140eb11a_jpg.rf.6796921c2eb9b82bcb70b3e861202f6f.jpg,499,1131,0,0,499,1131,896954,002007,https://image.msscdn.net/images/goods_img/20181102/896954/896954_4_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181102_896954_896954_4_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\896954_0_gallery_61b4b140eb11a_jpg.rf.6796921c2eb9b82bcb70b3e861202f6f.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181102_896954_896954_4_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/896954_0_gallery_61b4b140eb11a_jpg.rf.6796921c2eb9b82bcb70b3e861202f6f.jpg
896959,1812,896959_0_gallery_5fd48ea038260_jpg.rf.f61617877ba8cd01bcbce4bb93213a65.jpg,291,562,0,0,291,562,896959,002007,https://image.msscdn.net/images/goods_img/20181102/896959/896959_2_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181102_896959_896959_2_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\896959_0_gallery_5fd48ea038260_jpg.rf.f61617877ba8cd01bcbce4bb93213a65.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181102_896959_896959_2_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/896959_0_gallery_5fd48ea038260_jpg.rf.f61617877ba8cd01bcbce4bb93213a65.jpg
897632,530,897632_0_gallery_5d64e93070ca1_jpg.rf.197dc1cd7c31fa9494f351828ccd0768.jpg,551,613,0,1,551,613,897632,001005,https://image.msscdn.net/images/goods_img/20181104/897632/897632_1_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181104_897632_897632_1_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\897632_0_gallery_5d64e93070ca1_jpg.rf.197dc1cd7c31fa9494f351828ccd0768.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181104_897632_897632_1_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/897632_0_gallery_5d64e93070ca1_jpg.rf.197dc1cd7c31fa9494f351828ccd0768.jpg
897633,758,897633_0_gallery_5c83bc63a0a0f_jpg.rf.a41be433b21f7c6eda433b43204aac14.jpg,604,775,0,1,604,775,897633,001005,https://image.msscdn.net/images/goods_img/20181104/897633/897633_1_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181104_897633_897633_1_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\897633_0_gallery_5c83bc63a0a0f_jpg.rf.a41be433b21f7c6eda433b43204aac14.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181104_897633_897633_1_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/897633_0_gallery_5c83bc63a0a0f_jpg.rf.a41be433b21f7c6eda433b43204aac14.jpg
897633,644,897633_0_gallery_5c83bc63a0a0f_jpg.rf.1eb5a5efe0eb88ba75024788dbfb2025.jpg,360,637,0,0,360,637,897633,001005,https://image.msscdn.net/images/goods_img/20181104/897633/897633_1_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181104_897633_897633_1_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\897633_0_gallery_5c83bc63a0a0f_jpg.rf.1eb5a5efe0eb88ba75024788dbfb2025.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181104_897633_897633_1_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/897633_0_gallery_5c83bc63a0a0f_jpg.rf.1eb5a5efe0eb88ba75024788dbfb2025.jpg
903340,3838,903340_0_gallery_6066c84e75e4d_jpg.rf.d53dc83167aca7f6b60949bbc1a6dffd.jpg,154,170,0,0,154,170,903340,001001,https://image.msscdn.net/images/goods_img/20181112/903340/903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181112_903340_903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\903340_0_gallery_6066c84e75e4d_jpg.rf.d53dc83167aca7f6b60949bbc1a6dffd.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181112_903340_903340_7_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/903340_0_gallery_6066c84e75e4d_jpg.rf.d53dc83167aca7f6b60949bbc1a6dffd.jpg
903340,3793,903340_0_gallery_606309c4f0180_jpg.rf.d412e5eca68719e3211ffa942cf9ef30.jpg,176,236,0,0,176,236,903340,001001,https://image.msscdn.net/images/goods_img/20181112/903340/903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181112_903340_903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\903340_0_gallery_606309c4f0180_jpg.rf.d412e5eca68719e3211ffa942cf9ef30.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181112_903340_903340_7_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/903340_0_gallery_606309c4f0180_jpg.rf.d412e5eca68719e3211ffa942cf9ef30.jpg
903340,852,903340_0_gallery_60803bb99f706_jpg.rf.a83a1d252188eea2f0298ffaf84c4ff6.jpg,122,123,0,0,122,123,903340,001001,https://image.msscdn.net/images/goods_img/20181112/903340/903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181112_903340_903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\903340_0_gallery_60803bb99f706_jpg.rf.a83a1d252188eea2f0298ffaf84c4ff6.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181112_903340_903340_7_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/903340_0_gallery_60803bb99f706_jpg.rf.a83a1d252188eea2f0298ffaf84c4ff6.jpg
903340,1106,903340_0_gallery_625ac4a9303c9_jpg.rf.b38da8b742b361848cad95c3ce450620.jpg,121,109,0,0,121,109,903340,001001,https://image.msscdn.net/images/goods_img/20181112/903340/903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181112_903340_903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\903340_0_gallery_625ac4a9303c9_jpg.rf.b38da8b742b361848cad95c3ce450620.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181112_903340_903340_7_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/903340_0_gallery_625ac4a9303c9_jpg.rf.b38da8b742b361848cad95c3ce450620.jpg
903340,3708,903340_0_gallery_606309c44f35a_jpg.rf.cffe77e8e3bec6ead8370ca32fd13b88.jpg,352,463,0,0,352,463,903340,001001,https://image.msscdn.net/images/goods_img/20181112/903340/903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181112_903340_903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\903340_0_gallery_606309c44f35a_jpg.rf.cffe77e8e3bec6ead8370ca32fd13b88.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181112_903340_903340_7_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/903340_0_gallery_606309c44f35a_jpg.rf.cffe77e8e3bec6ead8370ca32fd13b88.jpg
903340,4671,903340_0_gallery_5ee1b1a941b4d_jpg.rf.3eeb0c97f5fb44b3599a474bc36558ac.jpg,126,201,0,0,126,201,903340,001001,https://image.msscdn.net/images/goods_img/20181112/903340/903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181112_903340_903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\903340_0_gallery_5ee1b1a941b4d_jpg.rf.3eeb0c97f5fb44b3599a474bc36558ac.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181112_903340_903340_7_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/903340_0_gallery_5ee1b1a941b4d_jpg.rf.3eeb0c97f5fb44b3599a474bc36558ac.jpg
903340,630,903340_0_gallery_625ac4a28749a_jpg.rf.1e37e02388dcd51f6b264dbf46c05d22.jpg,207,187,0,0,207,187,903340,001001,https://image.msscdn.net/images/goods_img/20181112/903340/903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181112_903340_903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\903340_0_gallery_625ac4a28749a_jpg.rf.1e37e02388dcd51f6b264dbf46c05d22.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181112_903340_903340_7_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/903340_0_gallery_625ac4a28749a_jpg.rf.1e37e02388dcd51f6b264dbf46c05d22.jpg
903340,4186,903340_0_gallery_5ec8f3fccb34c_jpg.rf.286922ca059babd6d700a36208d36f48.jpg,185,185,0,0,185,185,903340,001001,https://image.msscdn.net/images/goods_img/20181112/903340/903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181112_903340_903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\903340_0_gallery_5ec8f3fccb34c_jpg.rf.286922ca059babd6d700a36208d36f48.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181112_903340_903340_7_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/903340_0_gallery_5ec8f3fccb34c_jpg.rf.286922ca059babd6d700a36208d36f48.jpg
903340,4354,903340_0_gallery_608ce191c60c1_jpg.rf.2e4b346d2e93f32272a6572a7d8f5c61.jpg,163,139,0,0,163,139,903340,001001,https://image.msscdn.net/images/goods_img/20181112/903340/903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181112_903340_903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\903340_0_gallery_608ce191c60c1_jpg.rf.2e4b346d2e93f32272a6572a7d8f5c61.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181112_903340_903340_7_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/903340_0_gallery_608ce191c60c1_jpg.rf.2e4b346d2e93f32272a6572a7d8f5c61.jpg
903340,2600,903340_0_gallery_60793f2ca4891_jpg.rf.9c1ad298e1eecc3517a716b2b53f94bb.jpg,163,222,0,0,163,222,903340,001001,https://image.msscdn.net/images/goods_img/20181112/903340/903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181112_903340_903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\903340_0_gallery_60793f2ca4891_jpg.rf.9c1ad298e1eecc3517a716b2b53f94bb.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181112_903340_903340_7_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/903340_0_gallery_60793f2ca4891_jpg.rf.9c1ad298e1eecc3517a716b2b53f94bb.jpg
903340,2193,903340_0_gallery_608ce1911ae83_jpg.rf.88cf876fc9f96007b81cf546c3466f60.jpg,252,208,0,0,252,208,903340,001001,https://image.msscdn.net/images/goods_img/20181112/903340/903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\sampleImg\20181112_903340_903340_7_500.jpg,C:\Users\panda\2022 SWA 아카데미\3차 프로젝트\cropped\12sw_project.v4i.tensorflow\train\903340_0_gallery_608ce1911ae83_jpg.rf.88cf876fc9f96007b81cf546c3466f60.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/sampleImg/20181112_903340_903340_7_500.jpg,/content/drive/Othercomputers/내 노트북/12sw_project.v4i.tensorflow/train/903340_0_gallery_608ce1911ae83_jpg.rf.88cf876fc9f96007b81cf546c3466f60.jpg
